,0
1781,1.5609608
1782,140.46419
1783,0.01399684
1784,1.1514908
1785,15.84538
1786,5.6187468
1787,18.92465
1788,31.56207
1789,6.0951357
1790,21.658825
1791,107.80574
1792,1.2410954
1793,1.9097754
1794,1.7377744
1795,3.4204037
1796,2.264882
1797,1.0647256
1798,193.86952
1799,447.84595
1800,163.97731
1801,2.6401885
1802,11.068504
1803,138.14595
1804,229.82187
1805,295.85803
1806,27.424229
1807,1.2161604
1808,1.5487566
1809,83.14789
1810,1.1257626
1811,1.6731989
1812,71.327446
1813,1.3973721
1814,3.2028966
1815,1.0258305
1816,1.1872748
1817,2.6407335
1818,0.9952793
1819,1.1252831
1820,10.246952
1821,277.37955
1822,30.066446
1823,15.361513
1824,8.304945
1825,19.50403
1826,1.102877
1827,1.062576
1828,0.8825905
1829,1.6066475
1830,39.763493
1831,1.3317381
1832,248.14787
1833,67.68427
1834,0.9980596
1835,2.350967
1836,217.73685
1837,17.603544
1838,1.6531354
1839,2.969971
1840,12.160742
1841,8.196014
1842,54.112316
1843,63.185047
1844,2.243556
1845,2.2918012
1846,60.819508
1847,7.273845
1848,1.4126228
1849,2.048319
1850,35.756603
1851,0.996456
1852,1.3706826
1853,1.5226765
1854,126.365036
1855,88.95658
1856,1.2402462
1857,106.13556
1858,11.656746
1859,2.432505
1860,4.15768
1861,3.4344254
1862,6.4301867
1863,2.3794322
1864,12.265595
1865,29.343975
1866,7.3573813
1867,13.514129
1868,20.124504
1869,40.0157
1870,1.8900367
1871,216.6678
1872,14.7854185
1873,26.71015
1874,1.3346119
1875,4.8826675
1876,295.68027
1877,21.710115
1878,1.1731659
1879,1.1565057
1880,4.5383854
1881,4.773913
1882,13.824157
1883,2.8803973
1884,2.295034
1885,3.0401378
1886,1.1628202
1887,0.79383147
1888,7.4322047
1889,21.58618
1890,154.19933
1891,235.26564
1892,7.1227155
1893,5.1172237
1894,26.163458
1895,217.94955
1896,17.354572
1897,1.2145917
1898,4.291161
1899,35.826035
1900,352.35593
1901,46.47819
1902,23.182993
1903,15.5548725
1904,60.034298
1905,1.3754711
1906,30.736414
1907,3.7995226
1908,40.677372
1909,1.689037
1910,0.94312274
1911,1.1898367
1912,1.5992506
1913,10.06188
1914,332.22525
1915,37.28692
1916,1.3340054
1917,1.0970694
1918,31.263145
1919,8.491803
1920,3.0411081
1921,1.679614
1922,67.819
1923,22.721592
1924,2.243556
1925,21.658825
1926,1.330243
1927,7.152266
1928,1.7624353
1929,1.3117812
1930,27.419731
1931,1.4641658
1932,39.53462
1933,6.022671
1934,149.33293
1935,11.420552
1936,3.313946
1937,1.6355635
1938,2.657908
1939,27.530064
1940,12.922669
1941,4.9741235
1942,17.26571
1943,21.99657
1944,66.35629
1945,35.464657
1946,75.56456
1947,30.195072
1948,11.861286
1949,1.048342
1950,124.43767
1951,1.1682377
1952,2.9749503
1953,38.304714
1954,24.016565
1955,4.388671
1956,1.1186831
1957,1.195185
1958,1.3182709
1959,7.3573813
1960,32.028667
1961,15.651986
1962,1.499585
1963,39.635693
1964,1.1695926
1965,28.557793
1966,2.0118978
1967,83.60625
1968,11.807241
1969,23.574577
1970,1.1937892
1971,3.5400882
1972,1.4407257
1973,23.49064
1974,39.324165
1975,2.2376757
1976,5.7222285
1977,0.99516845
1978,1.3483193
1979,6.6088
1980,1.9097754
1981,1.2395347
1982,213.8425
1983,214.45703
1984,15.029033
1985,1.1323577
1986,48.361332
1987,6.4580746
1988,7.4464808
1989,165.2172
1990,2.387627
1991,42.06822
1992,0.00030162468
1993,16.78212
1994,2.11125
1995,33.683456
1996,1.3463937
1997,201.56935
1998,5.662322
1999,1.5740575
2000,2.538038
2001,158.71944
2002,297.83673
2003,7.0938544
2004,1.1152163
2005,1.2375557
2006,1.1353382
2007,56.385567
2008,2.795492
2009,1.727322
2010,30.438028
2011,16.213345
2012,2.34344
2013,1.2106586
2014,3.1707366
2015,2.6915672
2016,25.60778
2017,26.824814
2018,7.925265
2019,51.380215
2020,1.3513551
2021,17.763094
2022,21.400993
2023,1.4283667
2024,6.295363
2025,1.1031114
2026,7.5260754
2027,2.0111363
2028,27.3096
2029,3.0534523
2030,33.625263
2031,12.017501
2032,30.540787
2033,9.952276
2034,3.5875325
2035,3.3679447
2036,17.011093
2037,1.5881745
2038,46.71324
2039,21.58618
2040,2.5081952
2041,1.0139694
2042,43.258743
2043,105.6887
2044,20.913942
2045,0.0
2046,18.92465
2047,8.432902
2048,1.295122
2049,48.639442
2050,3.3679447
2051,5.2303824
2052,8.620588
2053,3.7662303
2054,10.22492
2055,1.8014201
2056,7.168311
2057,1.6603788
2058,6.9930167
2059,21.893242
2060,8.097727
2061,1.0339513
2062,1.2392908
2063,6.082442
2064,1.2402462
2065,20.612402
2066,21.788452
2067,2.9905028
2068,33.275784
2069,1.4683088
2070,1.2611203
2071,1.1444311
2072,3.1483626
2073,1.6135919
2074,1.094398
2075,2.575593
2076,23.80529
2077,130.10875
2078,1.9645561
2079,2.210846
2080,59.89379
2081,5.1658564
2082,1.3506684
2083,16.742537
2084,15.434572
2085,1.2967612
2086,170.51276
2087,1.3798523
2088,2.334231
2089,1.1503428
2090,1.0769154
2091,5.079189
2092,4.3293414
2093,12.796134
2094,2.435836
2095,209.94456
2096,9.25789
2097,25.980326
2098,28.886272
2099,4.5448656
2100,2.1866934
2101,1.1098628
2102,1.0441109
2103,49.30553
2104,2.7499776
2105,3.8402152
2106,1.1920075
2107,2.083492
2108,2.3918827
2109,7.187989
2110,0.9560214
2111,156.59555
2112,30.527998
2113,33.15564
2114,10.17347
2115,1.632033
2116,1.6595039
2117,1.649214
2118,2.9238348
2119,5.079189
2120,7.0724797
2121,2.9071035
2122,6.6122065
2123,2.5058901
2124,3.1720762
2125,5.6316032
2126,11.417705
2127,33.011806
2128,243.73505
2129,0.9560214
2130,1.2761959
2131,3.1720762
2132,28.798435
2133,7.018498
2134,40.273746
2135,3.3414772
2136,5.8935323
2137,1.9939297
2138,2.865899
2139,72.10626
2140,33.15564
2141,2.1457038
2142,2.4633796
2143,38.170338
2144,1.1951344
2145,1.1639584
2146,37.499332
2147,30.519981
2148,119.96857
2149,1.8124532
2150,1.1831543
2151,1.2611203
2152,2.0281053
2153,61.53212
2154,113.755714
2155,1.051977
2156,1.8101563
2157,58.744236
2158,3.215649
2159,7.0719686
2160,1.5321828
2161,13.671901
2162,24.764349
2163,6.7172313
2164,8.357526
2165,1.6832596
2166,263.90414
2167,12.42999
2168,7.023728
2169,1.3801072
2170,1.6383314
2171,56.43935
2172,0.89961946
2173,1.3698215
2174,1.1199512
2175,257.3766
2176,4.99884
2177,21.40126
2178,2.5382206
2179,5.7542467
2180,1.0834556
2181,1.5031017
2182,1.5187849
2183,14.144813
2184,5.2258654
2185,144.24188
2186,2.838333
2187,27.715605
2188,12.836886
2189,1.4098524
2190,1.7446395
2191,3.3204682
2192,7.519532
2193,41.54653
2194,67.68427
2195,22.678198
2196,1.4195194
2197,131.41261
2198,4.4650254
2199,4.21672
2200,33.782864
2201,4.7650647
2202,8.95501
2203,21.710115
2204,0.15583943
2205,1.1724787
2206,1.1755323
2207,22.499922
2208,4.3176527
2209,2.4620373
2210,1.4094701
2211,5.701756
2212,1.6350471
2213,3.5041604
2214,3.5395963
2215,2.4877033
2216,0.618745
2217,3.6575418
2218,1.3264406
2219,118.55187
2220,0.24035549
2221,1.7978781
2222,34.064243
2223,18.704262
2224,14.104015
2225,6.224895
2226,103.23498
2227,8.44734
2228,1.1831543
2229,28.30969
2230,21.658825
2231,19.794243
2232,4.4093614
2233,2.473954
2234,57.111286
2235,6.6088
2236,28.218813
2237,5.653149
2238,55.894955
2239,4.0383935
2240,43.368183
2241,0.6348333
2242,8.881669
2243,3.1483626
2244,2.9574325
2245,1.6769994
2246,39.615456
2247,3.5395963
2248,1.0805508
2249,11.804293
2250,2.6758175
2251,145.3913
2252,3.7644398
2253,1.259576
2254,26.532177
2255,11.307911
2256,119.96857
2257,131.41261
2258,1.3887849
2259,2.0070531
2260,8.44734
2261,0.9946533
2262,24.580095
2263,1.6478683
2264,0.6214952
2265,37.743
2266,1.7158387
2267,2.6695604
2268,3.241104
2269,1.1962812
2270,2.2207744
2271,14.016303
2272,1.3005949
2273,15.885259
2274,1.2053432
2275,1.7695812
2276,4.597628
2277,1.7624353
2278,43.368183
2279,1.6229427
2280,19.36976
2281,14.10088
2282,94.30452
2283,1.617186
2284,1.0875422
2285,7.6027265
2286,3.6166093
2287,33.526596
2288,1.1933461
2289,28.218813
2290,27.73837
2291,1.7598526
2292,1.1774752
2293,3.597436
2294,1.7651054
2295,12.721344
2296,3.366635
2297,15.349501
2298,3.435218
2299,34.47425
2300,3.169567
2301,166.86691
2302,1.1602374
2303,27.626982
2304,2.0865405
2305,7.717812
2306,1.9447725
2307,2.4060726
2308,39.926483
2309,1.427946
2310,4.4221044
2311,6.649722
2312,13.064428
2313,2.2662776
2314,2.6560113
2315,233.7404
2316,12.081375
2317,9.476472
2318,2.623514
2319,0.0
2320,1.6642172
2321,9.594497
2322,4.8580565
2323,15.561132
2324,4.854363
2325,26.60788
2326,24.605682
2327,66.93266
2328,11.503299
2329,4.618608
2330,0.22106244
2331,1.0258305
2332,22.578869
2333,1.5676306
2334,10.386291
2335,21.207537
2336,1.7650098
2337,394.055
2338,4.773913
2339,221.4576
2340,1.499585
2341,54.745377
2342,1.2429626
2343,13.823512
2344,3.0626454
2345,17.354572
2346,2.0493624
2347,2.0020854
2348,16.88137
2349,15.333207
2350,2.7740922
2351,0.9770895
2352,7.254806
2353,52.99154
2354,5.9682155
2355,209.51259
2356,60.530334
2357,2.0409188
2358,270.20157
2359,1.2508917
2360,29.75333
2361,22.68915
2362,1.1634732
2363,2.2193024
2364,2.0937285
2365,3.7995226
2366,7.679021
2367,10.514409
2368,12.922707
2369,1.1502538
2370,51.931694
2371,34.717777
2372,1.6041006
2373,58.521328
2374,3.1811464
2375,41.373127
2376,1.7327282
2377,85.76005
2378,28.037521
2379,21.046158
2380,2.8989289
2381,1.5342833
2382,1.0369487
2383,361.79596
2384,1.9430497
2385,1.0501957
2386,5.548599
2387,3.029115
2388,98.19675
2389,7.8394055
2390,11.280716
2391,12.0054245
2392,4.4806347
2393,8.436459
2394,0.9629392
2395,6.5833483
2396,25.91919
2397,17.37645
2398,1.2787142
2399,1.4880594
2400,209.75595
2401,39.721573
2402,225.37154
2403,1.3981408
2404,1.1580443
2405,2.3794322
2406,387.10495
2407,17.233704
2408,36.666626
2409,1.45371
2410,41.92454
2411,36.666626
2412,20.04801
2413,4.818128
2414,1.6308899
2415,1.1629422
2416,1.0261246
2417,5.1736007
2418,13.113362
2419,5.4696655
2420,6.649722
2421,20.038744
2422,11.168955
2423,4.4048553
2424,1.4279044
2425,1.7817267
2426,254.87192
2427,204.05605
2428,1.2965615
2429,4.749824
2430,3.7995226
2431,2.0020854
2432,1.0755349
2433,27.73155
2434,25.58118
2435,2.2337878
2436,1.235586
2437,87.18068
2438,48.236744
2439,3.8540125
2440,0.0
2441,1.1223452
2442,56.08653
2443,1.5129242
2444,250.6737
2445,62.323414
2446,1.6066475
2447,1.2460362
2448,1.325532
2449,49.612442
2450,9.706893
2451,1.3264406
2452,7.9185133
2453,32.655674
2454,211.08264
2455,1.0834556
2456,37.315937
2457,210.97252
2458,11.695816
2459,1.4152443
2460,69.921974
2461,32.12128
2462,6.4563117
2463,21.394089
2464,1.1793126
2465,1.9837157
2466,1.234487
2467,6.962573
2468,15.345317
2469,4.106219
2470,0.5886353
2471,1.1936468
2472,48.103516
2473,1.1804671
2474,0.0
2475,14.552706
2476,170.32654
2477,33.149075
2478,201.172
2479,99.24374
2480,6.649722
2481,6.897083
2482,6.947519
2483,1.3798523
2484,103.92301
2485,80.49763
2486,33.782864
2487,23.591774
2488,3.563054
2489,12.017501
2490,1.892171
2491,3.1927228
2492,1.2710758
2493,1.5854415
2494,1.4836775
2495,62.686962
2496,1.4683088
2497,16.88137
2498,114.00902
2499,1.268411
2500,40.63945
2501,2.4962304
2502,3.6098158
2503,6.237685
2504,39.451668
2505,47.571053
2506,2.0069273
2507,2.234436
2508,242.94997
2509,2.2525032
2510,544.9751
2511,19.539017
2512,2.9656024
2513,0.92471695
2514,10.476337
2515,11.556678
2516,1.2289975
2517,2.7450335
2518,1.0966315
2519,47.81796
2520,46.763275
2521,1.184377
2522,1.8905534
2523,56.21229
2524,188.28044
2525,5.7639947
2526,39.783104
2527,69.04345
2528,15.364284
2529,1.2340233
2530,7.1716814
2531,2.0188143
2532,2.5309467
2533,1.908378
2534,4.117605
2535,130.47752
2536,316.4304
2537,74.087456
2538,5.422367
2539,24.144442
2540,2.7430656
2541,2.264882
2542,2.2765923
2543,11.824029
2544,295.3642
2545,36.66296
2546,1.4760504
2547,43.669426
2548,20.0174
2549,18.132236
2550,5.824287
2551,1.1197537
2552,4.746303
2553,54.994602
2554,4.9457593
2555,1.2596173
2556,19.74923
2557,80.31958
2558,94.556244
2559,1.1722326
2560,86.94964
2561,159.95067
2562,43.422726
2563,1.1186831
2564,1.1628202
2565,218.41396
2566,166.18687
2567,1.3566332
2568,75.57743
2569,0.2629827
2570,11.837315
2571,1.134658
2572,20.943012
2573,3.5979068
2574,263.90414
2575,35.756603
2576,1.3783213
2577,29.818485
2578,2.6758175
2579,11.80709
2580,10.9210205
2581,232.11331
2582,104.304
2583,0.948064
2584,1.552073
2585,5.362533
2586,8.926783
2587,11.807472
2588,85.811966
2589,170.13704
2590,3.1707366
2591,2.1888409
2592,1.2991732
2593,51.26027
2594,10.663795
2595,2.0493624
2596,69.957695
2597,29.857834
2598,0.7006367
2599,1.6195276
2600,1.428578
2601,24.355862
2602,13.427241
2603,8.415744
2604,3.3452218
2605,12.557111
2606,1.1868384
2607,33.44869
2608,1.1787937
2609,9.292327
2610,0.0
2611,27.64158
2612,1.2508917
2613,11.668565
2614,12.010295
2615,36.441803
2616,8.776654
2617,3.19611
2618,1.1609277
2619,219.37799
2620,20.60034
2621,2.8256342
2622,1.8841697
2623,33.782864
2624,3.778638
2625,148.29315
2626,1.7016629
2627,1.1811076
2628,1.1506935
2629,2.592974
2630,413.94778
2631,17.507902
2632,4.000871
2633,3.8774285
2634,91.45204
2635,191.03941
2636,5.8676753
2637,4.530126
2638,11.529706
2639,125.785835
2640,47.769096
2641,544.9751
2642,0.9806141
2643,2.111666
2644,0.38885245
2645,15.76003
2646,3.12412
2647,6.362577
2648,3.0779483
2649,240.69052
2650,2.0375185
2651,1.2289975
2652,1.2717661
2653,1.2978714
2654,23.021677
2655,8.972931
2656,213.8425
2657,96.66152
2658,21.448074
2659,40.18282
2660,352.75076
2661,6.877311
2662,279.16162
2663,142.5106
2664,8.161796
2665,5.147258
2666,117.378296
2667,1.3036239
2668,1.1923964
2669,1.3054796
2670,276.27295
2671,80.21163
2672,2.3405323
2673,297.12845
2674,88.95658
2675,12.408569
2676,1.3798523
2677,3.4494221
2678,33.4845
2679,1.5461076
2680,13.959812
2681,4.9404707
2682,74.087456
2683,1.1740499
2684,1.4224602
2685,6.107635
2686,1.7198261
2687,1.0620407
2688,7.943794
2689,0.8725888
2690,1.4195194
2691,172.6147
2692,1.2991732
2693,10.946544
2694,2.0854285
2695,1.908378
2696,1.2340233
2697,14.025621
2698,310.08783
2699,1.0815156
2700,1.7446395
2701,3.2767656
2702,2.8571923
2703,13.824157
2704,3.313946
2705,1.2519774
2706,244.63135
2707,10.2946005
2708,2.9329686
2709,0.17271675
2710,28.496506
2711,50.936935
2712,2.925406
2713,31.072462
2714,398.12042
2715,3.6660235
2716,174.42986
2717,12.537331
2718,108.10637
2719,2.334231
2720,7.9476275
2721,3.3433645
2722,1.0528573
2723,50.035587
2724,1.0565273
2725,1.5031017
2726,3.432518
2727,1.7749399
2728,12.361847
2729,137.14952
2730,1.1210053
2731,92.2392
2732,43.7147
2733,1.5985137
2734,2.3518836
2735,2.9872243
2736,1.4094701
2737,2.9943995
2738,65.65213
2739,28.568443
2740,19.113945
2741,25.021416
2742,24.764349
2743,64.48181
2744,80.70231
2745,2.588448
2746,4.6400633
2747,310.65576
2748,20.943012
2749,0.0
2750,4.2731566
2751,21.14831
2752,1.451321
2753,15.088502
2754,2.0531666
2755,6.6293125
2756,1.2616805
2757,33.880436
2758,78.52127
2759,22.524796
2760,5.2303824
2761,34.097813
2762,19.335299
2763,59.977917
2764,2.0613542
2765,1.4336858
2766,1.5444685
2767,7.254806
2768,6.1301556
2769,2.1551783
2770,0.96419305
2771,119.57946
2772,132.11555
2773,9.81383
2774,94.556244
2775,40.080807
2776,1.3672632
2777,3.9627597
2778,1.6679358
2779,50.36609
2780,1.5088384
2781,1.1564906
2782,2.2918012
2783,1.8920307
2784,150.72531
2785,3.27075
2786,3.5004725
2787,1.4228241
2788,1.2384143
2789,1.4042238
2790,23.517519
2791,1.6110103
2792,3.1811464
2793,1.1908858
2794,4.274947
2795,4.0383935
2796,25.46698
2797,225.37154
2798,42.976696
2799,1.1010543
2800,7.6146917
2801,8.391238
2802,49.152367
2803,3.3618033
2804,0.9703474
2805,26.60788
2806,1.6378087
2807,102.66116
2808,1.1865314
2809,8.248961
2810,1.34093
2811,117.378296
2812,12.735335
2813,78.684685
2814,29.47185
2815,56.544636
2816,1.0586362
2817,156.90843
2818,267.36005
2819,75.58325
2820,1.8524197
2821,6.1503005
2822,1.7728596
2823,17.926376
2824,17.391253
2825,38.72827
2826,1.4320593
2827,21.710115
2828,2.02303
2829,1.1268747
2830,9.776285
2831,19.282806
2832,1.2296593
2833,12.708755
2834,823.1704
2835,47.064407
2836,207.97372
2837,1.0867158
2838,4.9404707
2839,1.0715476
2840,14.836744
2841,2.151831
2842,2.1018586
2843,9.891887
2844,1.1081064
2845,1.1334374
2846,22.908937
2847,1.5928379
2848,1.0782703
2849,2.320174
2850,84.09277
2851,1.0083995
2852,2.3219423
2853,11.168955
2854,238.76715
2855,8.357526
2856,10.399878
2857,48.01697
2858,15.2127075
2859,33.011806
2860,3.1720762
2861,14.089632
2862,23.50481
2863,5.5577736
2864,18.168455
2865,13.9161215
2866,15.434572
2867,1.4381534
2868,97.86391
2869,12.257925
2870,211.99164
2871,0.93263453
2872,13.113362
2873,65.682396
2874,1.3432093
2875,5.1736007
2876,1.484104
2877,1.0133227
2878,2.7639906
2879,1.0460728
2880,2.2861152
2881,1.131565
2882,31.377874
2883,1.5259522
2884,16.70573
2885,16.065569
2886,44.09095
2887,4.4591413
2888,1.7955859
2889,0.97629565
2890,188.45486
2891,1.467616
2892,0.9629392
2893,135.00595
2894,87.79528
2895,3.1651385
2896,3.0488355
2897,7.014267
2898,2.3353891
2899,3.396622
2900,22.233572
2901,66.22106
2902,58.451416
2903,1.1659955
2904,1.9511228
2905,2.0622032
2906,15.472548
2907,6.6682343
2908,2.1426816
2909,1.7377744
2910,3.3308065
2911,1.2704717
2912,4.3660717
2913,2.7106311
2914,4.15768
2915,18.528177
2916,149.17155
2917,82.44433
2918,4.593023
2919,25.021416
2920,1.3968878
2921,6.946733
2922,1.7041136
2923,1.1941823
2924,140.27415
2925,5.1172237
2926,8.393079
2927,116.875916
2928,8.323193
2929,1.2603929
2930,1.0730305
2931,221.48795
2932,1.0324322
2933,17.391253
2934,78.276665
2935,18.168455
2936,1.3271871
2937,2.4986768
2938,8.583707
2939,1.626709
2940,47.271862
2941,114.8156
2942,1.5523096
2943,61.53212
2944,1.0083995
2945,160.94753
2946,1.7728596
2947,15.31174
2948,9.129205
2949,54.767654
2950,1.1569662
2951,3.2002666
2952,1.1416994
2953,25.525518
2954,2.9108598
2955,3.2002666
2956,1.1931492
2957,1.138229
2958,2.9129968
2959,237.72221
2960,1.2413309
2961,64.30211
2962,7.9444737
2963,0.0
2964,17.129963
2965,138.14595
2966,2.3193147
2967,39.381283
2968,1.1036404
2969,12.708755
2970,164.13333
2971,1.3216963
2972,88.95658
2973,1.1028808
2974,1.0099932
2975,26.163458
2976,1.1164541
2977,1.6171703
2978,1.7585584
2979,117.88469
2980,20.295784
2981,2.238504
2982,13.767457
2983,2.4620373
2984,193.86952
2985,1.3408973
2986,21.658825
2987,1.4181867
2988,1.4807017
2989,296.72327
2990,20.097393
2991,1.4746959
2992,230.97784
2993,1.9680088
2994,35.020676
2995,2.2402916
2996,238.36673
2997,3.9831374
2998,28.942745
2999,18.755531
3000,10.426499
3001,11.262327
3002,18.528177
3003,2.1979413
3004,4.727443
3005,85.811966
3006,17.354572
3007,3.01918
3008,25.22816
3009,47.81796
3010,15.957941
3011,1.0268866
3012,151.81262
3013,25.204323
3014,72.214615
3015,76.358986
3016,1.467214
3017,24.359682
3018,6.962573
3019,3.7723176
3020,1.0603976
3021,1.8158361
3022,20.959095
3023,1.6896733
3024,2.7523289
3025,52.35675
3026,1.343974
3027,369.61307
3028,1.0181509
3029,1.9018179
3030,1.3832343
3031,20.267859
3032,46.147297
3033,1.2245559
3034,1.3212188
3035,4.6597266
3036,27.203436
3037,1.9569955
3038,10.61068
3039,1.304294
3040,0.15583943
3041,1.4866006
3042,1.7004106
3043,39.615456
3044,7.479966
3045,1.8014201
3046,1.2298473
3047,3.6687346
3048,23.49064
3049,75.869675
3050,6.1017256
3051,21.386467
3052,1.8120311
3053,1.2251197
3054,2.1703568
3055,232.11331
3056,5.154428
3057,237.72221
3058,74.087456
3059,14.426384
3060,18.62667
3061,1.2192945
3062,1.355512
3063,33.625263
3064,9.270826
3065,47.38966
3066,41.92454
3067,154.34673
3068,113.46465
3069,2.876903
3070,2.13633
3071,3.2991014
3072,1.209309
3073,1.3747468
3074,7.479966
3075,1.5041206
3076,1.1736951
3077,20.358818
3078,1.1243672
3079,26.455029
3080,1.8041517
3081,5.362533
3082,1.1637789
3083,205.31781
3084,1.6397418
3085,2.0493624
3086,1.3676889
3087,3.2991014
3088,8.052759
3089,34.6002
3090,1.3133583
3091,1.9032621
3092,2.409141
3093,9.795389
3094,30.195072
3095,8.926783
3096,22.977196
3097,1.4706879
3098,2.551533
3099,1.4847999
3100,143.71667
3101,301.49008
3102,2.0493624
3103,17.674885
3104,8.928996
3105,10.4938135
3106,21.540506
3107,0.0
3108,21.630987
3109,1.1879693
3110,1.0920429
3111,8.023146
3112,50.860348
3113,8.068371
3114,1.8378236
3115,28.76765
3116,2.6153421
3117,1.6883191
3118,99.152245
3119,31.553347
3120,1.010954
3121,2.3485134
3122,12.323554
3123,2.4325356
3124,1.7017395
3125,7.177718
3126,153.77278
3127,1.4618417
3128,1.6229427
3129,179.70482
3130,1.0974429
3131,1.2787142
3132,3.2459686
3133,115.70284
3134,14.836744
3135,21.867779
3136,4.020606
3137,1.7060568
3138,17.712523
3139,12.425381
3140,1.7227763
3141,1.0669609
3142,8.814132
3143,93.92242
3144,3.0731523
3145,6.7002945
3146,1.1356424
3147,150.92113
3148,2.3277717
3149,133.25517
3150,11.213479
3151,1.0778028
3152,4.8981524
3153,6.6216497
3154,39.926483
3155,1.2660816
3156,1.6350471
3157,1.2852391
3158,227.02844
3159,17.617065
3160,14.530076
3161,24.234768
3162,2.709207
3163,2.008803
3164,7.4464808
3165,0.0
3166,16.778633
3167,2.8360772
3168,1.3419751
3169,65.65213
3170,23.50481
3171,1.0981692
3172,1.0369487
3173,4.597628
3174,1.2817602
3175,3.207516
3176,254.87192
3177,16.195686
3178,53.573326
3179,35.46354
3180,1.8900367
3181,14.330464
3182,38.959305
3183,15.850277
3184,14.607693
3185,7.6146917
3186,21.5963
3187,170.03828
3188,6.2811966
3189,237.72221
3190,15.788116
3191,11.912754
3192,24.561913
3193,40.21392
3194,63.396248
3195,1.0815156
3196,18.69829
3197,1.0981692
3198,29.613157
3199,6.9930167
3200,1.2199297
3201,4.8298445
3202,2.3613694
3203,0.34030113
3204,257.16464
3205,17.507902
3206,94.13965
3207,13.24089
3208,217.91847
3209,1.9032621
3210,87.15823
3211,249.24893
3212,532.6386
3213,8.300046
3214,2.1160107
3215,54.168602
3216,25.525518
3217,1.4760504
3218,1.3449509
3219,1.167544
3220,1.8200673
3221,31.505934
3222,1.1086737
3223,38.304714
3224,1.4935563
3225,28.231684
3226,9.97085
3227,3.9688966
3228,1.4094701
3229,168.45639
3230,2.1683917
3231,12.189468
3232,39.988953
3233,265.02667
3234,1.3393618
3235,2.0937285
3236,33.242184
3237,1.0641427
3238,1.2970546
3239,13.337095
3240,169.66664
3241,123.8895
3242,0.6053241
3243,11.420552
3244,5.911843
3245,12.778546
3246,2.0323033
3247,2.7499776
3248,7.910428
3249,19.74923
3250,142.29399
3251,2.3733773
3252,2.1247277
3253,23.80529
3254,1.1659955
3255,3.3671467
3256,3.1617975
3257,2.0336607
3258,5.701756
3259,15.352948
3260,5.353336
3261,9.128404
3262,165.4074
3263,33.358475
3264,1.9637233
3265,1.1002445
3266,4.000871
3267,96.109055
3268,55.729385
3269,2.6180074
3270,2.5933099
3271,22.25018
3272,166.02513
3273,1.0339513
3274,1.6851066
3275,1.1516197
3276,35.241226
3277,59.704548
3278,1.189529
3279,1.4407257
3280,1.1119435
3281,3.1339252
3282,254.87192
3283,2.609687
3284,323.55795
3285,2.093594
3286,45.850815
3287,5.162064
3288,1.374796
3289,1.0962996
3290,178.34679
3291,29.240786
3292,2.4450393
3293,4.679401
3294,1.3607814
3295,59.704548
3296,2.6980515
3297,2.008803
3298,1.0908618
3299,41.40893
3300,31.983698
3301,84.09277
3302,48.68353
3303,5.4765663
3304,1.5911489
3305,27.887579
3306,1.41616
3307,1.5089813
3308,24.400976
3309,25.490356
3310,7.6902266
3311,3.5708358
3312,7.4853787
3313,1.7903692
3314,1.1288761
3315,2.521134
3316,1.4789991
3317,12.053398
3318,31.553347
3319,2.25312
3320,38.375427
3321,232.11331
3322,22.248682
3323,29.343975
3324,1.0907362
3325,0.94804156
3326,1.7395473
3327,2.8997962
3328,0.89961946
3329,1.5031365
3330,3.7662303
3331,7.1227155
3332,100.36712
3333,1.357006
3334,7.2370005
3335,1.3643636
3336,6.399883
3337,109.61661
3338,1.558873
3339,246.43353
3340,1.4520305
3341,1.3420599
3342,1.8762583
3343,1.0426509
3344,7.5293093
3345,1.3801072
3346,8.850543
3347,12.7227125
3348,42.302967
3349,57.463444
3350,142.5106
3351,4.738569
3352,1.2903278
3353,1.3377975
3354,209.93259
3355,67.98346
3356,1.729623
3357,7.3573813
3358,2.3799672
3359,25.267477
3360,3.8540125
3361,1.7582176
3362,96.109055
3363,3.0419993
3364,1.7783924
3365,2.350967
3366,2.2725563
3367,10.526701
3368,1.134658
3369,1.271335
3370,15.830259
3371,1.9837157
3372,22.92731
3373,86.42791
3374,1.2912207
3375,0.71358705
3376,70.60304
3377,1.7650098
3378,1.5772313
3379,2.2298458
3380,1.1459486
3381,1.1936468
3382,257.55286
3383,31.79392
3384,10.667567
3385,1.7769045
3386,3.8774285
3387,6.594173
3388,109.52281
3389,1.0942762
3390,164.81787
3391,46.76143
3392,2.6153421
3393,14.560459
3394,74.885155
3395,64.30211
3396,1.1371231
3397,286.96225
3398,1.1629978
3399,1.2423965
3400,35.75527
3401,1.3133583
3402,71.08112
3403,2.8684187
3404,1.3498026
3405,11.245596
3406,10.459772
3407,2.2376757
3408,1.3445234
3409,8.020101
3410,1.8200673
3411,32.931507
3412,130.57803
3413,4.3643975
3414,64.97206
3415,75.66213
3416,5.5693316
3417,1.6793371
3418,16.096067
3419,9.358083
3420,2.074268
3421,1.5367129
3422,99.24374
3423,6.0877795
3424,2.2099745
3425,1.0760261
3426,12.701893
3427,1.5854415
3428,25.346016
3429,5.505603
3430,1.3729593
3431,1.2758781
3432,1.3798378
3433,2.6841729
3434,53.573326
3435,1.1593782
3436,1.1762025
3437,1.6638132
3438,4.1427383
3439,17.323015
3440,87.7937
3441,1.9166946
3442,0.96303916
